05-29-23_18-09-51-902 - Logging Started
18-10-14-886 - (STATS) -------- AIs:[50] - WcBlocks:[214] - AiReq:[22] Targ:[48] Bloc:[575] Aim:[475] CCast:[312] RndCast[114] TopCast[0]
01-23-02-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-23-05-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-23-08-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-23-11-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-23-14-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-23-17-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[167] Bloc:[101] Aim:[140] CCast:[3] RndCast[15] TopCast[0]
01-23-20-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[35] Targ:[109] Bloc:[104] Aim:[96] CCast:[6] RndCast[26] TopCast[0]
01-23-23-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[84] Aim:[85] CCast:[0] RndCast[28] TopCast[0]
01-23-26-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[93] Aim:[71] CCast:[6] RndCast[8] TopCast[0]
01-23-29-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[96] Aim:[89] CCast:[3] RndCast[29] TopCast[0]
01-23-32-756 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[87] Aim:[73] CCast:[3] RndCast[13] TopCast[0]
01-23-35-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[102] Aim:[87] CCast:[6] RndCast[24] TopCast[0]
01-23-38-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[84] Aim:[85] CCast:[0] RndCast[28] TopCast[0]
01-23-41-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[93] Aim:[71] CCast:[6] RndCast[8] TopCast[0]
01-23-44-769 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[96] Aim:[89] CCast:[3] RndCast[29] TopCast[0]
01-23-47-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[87] Aim:[73] CCast:[3] RndCast[13] TopCast[0]
01-23-50-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[102] Aim:[87] CCast:[6] RndCast[24] TopCast[0]
01-23-53-765 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[84] Aim:[85] CCast:[0] RndCast[28] TopCast[0]
01-23-56-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[93] Aim:[71] CCast:[6] RndCast[8] TopCast[0]
01-23-59-755 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[96] Aim:[89] CCast:[3] RndCast[29] TopCast[0]
01-24-02-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[87] Aim:[73] CCast:[3] RndCast[13] TopCast[0]
01-24-05-760 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[102] Aim:[87] CCast:[6] RndCast[24] TopCast[0]
01-24-08-758 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[84] Aim:[85] CCast:[0] RndCast[28] TopCast[0]
01-24-11-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[93] Aim:[71] CCast:[6] RndCast[8] TopCast[0]
01-24-14-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[96] Aim:[89] CCast:[3] RndCast[29] TopCast[0]
01-24-17-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[87] Aim:[73] CCast:[3] RndCast[13] TopCast[0]
01-24-20-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[102] Aim:[87] CCast:[6] RndCast[24] TopCast[0]
01-24-23-755 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[84] Aim:[85] CCast:[0] RndCast[28] TopCast[0]
01-24-26-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[93] Aim:[71] CCast:[6] RndCast[8] TopCast[0]
01-24-29-779 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[96] Aim:[89] CCast:[3] RndCast[29] TopCast[0]
01-24-32-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[87] Aim:[73] CCast:[3] RndCast[13] TopCast[0]
01-24-35-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[102] Aim:[87] CCast:[6] RndCast[24] TopCast[0]
01-24-38-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[84] Aim:[85] CCast:[0] RndCast[28] TopCast[0]
01-24-41-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[93] Aim:[71] CCast:[6] RndCast[8] TopCast[0]
01-24-44-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[96] Aim:[89] CCast:[3] RndCast[29] TopCast[0]
01-24-47-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[87] Aim:[73] CCast:[3] RndCast[13] TopCast[0]
01-24-50-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[102] Aim:[87] CCast:[6] RndCast[24] TopCast[0]
01-24-53-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[84] Aim:[85] CCast:[0] RndCast[28] TopCast[0]
01-24-56-771 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[93] Aim:[71] CCast:[6] RndCast[8] TopCast[0]
01-24-59-755 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[96] Aim:[89] CCast:[3] RndCast[29] TopCast[0]
01-25-02-770 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[87] Aim:[73] CCast:[3] RndCast[13] TopCast[0]
01-25-05-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[102] Aim:[87] CCast:[6] RndCast[24] TopCast[0]
01-25-08-752 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[84] Aim:[85] CCast:[0] RndCast[28] TopCast[0]
01-25-11-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[93] Aim:[71] CCast:[6] RndCast[8] TopCast[0]
01-25-14-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[96] Aim:[89] CCast:[3] RndCast[29] TopCast[0]
01-25-17-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[87] Aim:[73] CCast:[3] RndCast[13] TopCast[0]
01-25-20-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[102] Aim:[87] CCast:[6] RndCast[24] TopCast[0]
01-25-23-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[84] Aim:[85] CCast:[0] RndCast[28] TopCast[0]
01-25-26-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[93] Aim:[71] CCast:[6] RndCast[8] TopCast[0]
01-25-29-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[96] Aim:[89] CCast:[3] RndCast[29] TopCast[0]
01-25-32-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[87] Aim:[73] CCast:[3] RndCast[13] TopCast[0]
01-25-35-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[102] Aim:[87] CCast:[6] RndCast[24] TopCast[0]
01-25-38-761 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[33] Targ:[102] Bloc:[84] Aim:[85] CCast:[0] RndCast[28] TopCast[0]
01-25-41-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[34] Targ:[108] Bloc:[96] Aim:[80] CCast:[6] RndCast[8] TopCast[0]
01-25-44-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[174] Bloc:[132] Aim:[197] CCast:[3] RndCast[29] TopCast[0]
01-25-47-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[174] Bloc:[123] Aim:[181] CCast:[3] RndCast[13] TopCast[0]
01-25-50-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[168] Bloc:[114] Aim:[160] CCast:[6] RndCast[24] TopCast[0]
01-25-53-755 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-25-56-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-25-59-755 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-26-02-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-26-05-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-26-08-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-26-11-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-26-14-756 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-26-17-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[51] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-26-20-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[54] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-26-23-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[54] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-26-26-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[54] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-26-29-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[54] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-26-32-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[54] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-26-35-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[54] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-26-38-758 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-26-41-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-26-44-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-26-47-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-26-50-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-26-53-756 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-26-56-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-26-59-755 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-27-02-756 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-27-05-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-27-08-761 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-27-11-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-27-14-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-27-17-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-27-20-759 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-27-23-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-27-26-759 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-27-29-755 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-27-32-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-27-35-779 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-27-38-772 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-27-41-760 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-27-44-754 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-27-47-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-27-50-753 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-27-53-949 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-27-56-953 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-27-59-952 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-28-02-950 - (STATS) -------- AIs:[123] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-28-05-952 - (STATS) -------- AIs:[122] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-28-08-969 - (STATS) -------- AIs:[122] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-28-11-950 - (STATS) -------- AIs:[122] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-28-14-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-28-17-949 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-28-20-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-28-23-954 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-28-26-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-28-29-972 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-28-32-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-28-35-949 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-28-38-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-28-41-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-28-44-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-28-47-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-28-50-949 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-28-53-962 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-28-56-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-28-59-952 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-29-02-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-29-05-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-29-08-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[84] Aim:[145] CCast:[0] RndCast[28] TopCast[0]
01-29-11-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[93] Aim:[131] CCast:[6] RndCast[8] TopCast[0]
01-29-14-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-29-17-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[87] Aim:[133] CCast:[3] RndCast[13] TopCast[0]
01-29-20-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[162] Bloc:[102] Aim:[147] CCast:[6] RndCast[24] TopCast[0]
01-29-23-968 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[44] Targ:[160] Bloc:[84] Aim:[143] CCast:[0] RndCast[28] TopCast[1]
01-29-26-969 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[43] Targ:[154] Bloc:[114] Aim:[133] CCast:[9] RndCast[11] TopCast[4]
01-29-29-956 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[46] Targ:[179] Bloc:[222] Aim:[187] CCast:[21] RndCast[47] TopCast[2]
01-29-32-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[43] Targ:[159] Bloc:[150] Aim:[147] CCast:[12] RndCast[22] TopCast[2]
01-29-35-972 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[47] Targ:[209] Bloc:[228] Aim:[187] CCast:[24] RndCast[42] TopCast[1]
01-29-38-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[210] Aim:[181] CCast:[18] RndCast[46] TopCast[0]
01-29-41-953 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[177] Aim:[155] CCast:[18] RndCast[20] TopCast[0]
01-29-44-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[201] Aim:[179] CCast:[18] RndCast[44] TopCast[0]
01-29-47-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[184] Bloc:[192] Aim:[163] CCast:[18] RndCast[28] TopCast[1]
01-29-50-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[123] Aim:[153] CCast:[9] RndCast[27] TopCast[0]
01-29-53-957 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[47] Targ:[203] Bloc:[231] Aim:[191] CCast:[21] RndCast[49] TopCast[2]
01-29-56-974 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[196] Bloc:[177] Aim:[155] CCast:[18] RndCast[20] TopCast[2]
01-29-59-952 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[201] Aim:[179] CCast:[18] RndCast[44] TopCast[0]
01-30-02-960 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[192] Aim:[163] CCast:[18] RndCast[28] TopCast[0]
01-30-05-960 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[186] Aim:[171] CCast:[18] RndCast[36] TopCast[0]
01-30-08-958 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[183] Bloc:[210] Aim:[181] CCast:[18] RndCast[46] TopCast[2]
01-30-11-949 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[156] Aim:[149] CCast:[15] RndCast[17] TopCast[0]
01-30-14-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[138] Aim:[161] CCast:[9] RndCast[35] TopCast[0]
01-30-17-954 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[150] Aim:[151] CCast:[12] RndCast[22] TopCast[0]
01-30-20-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[144] Aim:[159] CCast:[12] RndCast[30] TopCast[0]
01-30-23-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[126] Aim:[157] CCast:[6] RndCast[34] TopCast[0]
01-30-26-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[72] Aim:[125] CCast:[3] RndCast[5] TopCast[0]
01-30-29-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[96] Aim:[149] CCast:[3] RndCast[29] TopCast[0]
01-30-32-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[108] Aim:[139] CCast:[6] RndCast[16] TopCast[0]
01-30-35-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[81] Aim:[141] CCast:[3] RndCast[21] TopCast[0]
01-30-38-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[186] Bloc:[126] Aim:[157] CCast:[6] RndCast[34] TopCast[1]
01-30-41-950 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[135] Aim:[143] CCast:[12] RndCast[14] TopCast[0]
01-30-44-952 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[45] Targ:[189] Bloc:[138] Aim:[161] CCast:[9] RndCast[35] TopCast[0]
01-30-47-951 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[46] Targ:[192] Bloc:[150] Aim:[151] CCast:[12] RndCast[22] TopCast[6]
01-30-50-953 - (STATS) -------- AIs:[121] - WcBlocks:[597] - AiReq:[46] Targ:[198] Bloc:[144] Aim:[159] CCast:[12] RndCast[30] TopCast[7]
