05-28-23_22-13-46-408 - Logging Started
22-14-03-927 - (STATS) -------- AIs:[24] - WcBlocks:[120] - AiReq:[10] Targ:[13] Bloc:[95] Aim:[94] CCast:[0] RndCast[81] TopCast[0]
12-54-38-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-54-41-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-54-44-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-54-47-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-54-50-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-54-53-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-54-56-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-54-59-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-55-02-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-55-05-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-55-08-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-55-11-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-55-14-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-55-17-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-55-20-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-55-23-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-55-26-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-55-29-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-55-32-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-55-35-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-55-38-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-55-41-353 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-55-44-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-55-47-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-55-50-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-55-53-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-55-56-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-55-59-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-56-02-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-56-05-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-56-08-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-56-11-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-56-14-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-56-17-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-56-20-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-56-23-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-56-26-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-56-29-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-56-32-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-56-35-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-56-38-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-56-41-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-56-44-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-56-47-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-56-50-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-56-53-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-56-56-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-56-59-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-57-02-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-57-05-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-57-08-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-57-11-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-57-14-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-57-17-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-57-20-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-57-23-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-57-26-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-57-29-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-57-32-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-57-35-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-57-38-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-57-41-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-57-44-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-57-47-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-57-50-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-57-53-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-57-56-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-57-59-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-58-02-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-58-05-351 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-58-08-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-58-11-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-58-14-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-58-17-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-58-20-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-58-23-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-58-26-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-58-29-354 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-58-32-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-58-35-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-58-38-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-58-41-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-58-44-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-58-47-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-58-50-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-58-53-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-58-56-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-58-59-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-59-02-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-59-05-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-59-08-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-59-11-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-59-14-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-59-17-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-59-20-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-59-23-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-59-26-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-59-29-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-59-32-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-59-35-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-59-38-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-59-41-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-59-44-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
12-59-47-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
12-59-50-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
12-59-53-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
12-59-56-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
12-59-59-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
13-00-02-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
13-00-05-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
13-00-08-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
13-00-11-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
13-00-14-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
13-00-17-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
13-00-20-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
13-00-23-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
13-00-26-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
13-00-29-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
13-00-32-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
13-00-35-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
13-00-38-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
13-00-41-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
13-00-44-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
13-00-47-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
13-00-50-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
13-00-53-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
13-00-56-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
13-00-59-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
13-01-02-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
13-01-05-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
13-01-08-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
13-01-11-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
13-01-14-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
13-01-17-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
13-01-20-349 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
13-01-23-351 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
13-01-26-348 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
13-01-29-358 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
13-01-32-350 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
13-01-35-627 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
13-01-38-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
13-01-41-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
13-01-44-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
13-01-47-627 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
13-01-50-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
13-01-53-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
13-01-56-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
13-01-59-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
13-02-02-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
13-02-05-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
13-02-08-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
13-02-11-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
13-02-14-627 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[28] Aim:[38] CCast:[0] RndCast[14] TopCast[0]
13-02-17-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[10] Aim:[34] CCast:[0] RndCast[10] TopCast[0]
13-02-20-629 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[38] Aim:[48] CCast:[0] RndCast[24] TopCast[0]
13-02-23-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[18] Aim:[28] CCast:[0] RndCast[4] TopCast[0]
13-02-26-628 - (STATS) -------- AIs:[44] - WcBlocks:[285] - AiReq:[24] Targ:[24] Bloc:[20] Aim:[44] CCast:[0] RndCast[20] TopCast[0]
