06-01-23_03-01-57-000 - Logging Started
03-02-20-835 - (STATS) -------- AIs:[17] - WcBlocks:[125] - AiReq:[6] Targ:[6] Bloc:[0] Aim:[6] CCast:[0] RndCast[0] TopCast[0]
15-19-50-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-19-53-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-19-56-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-19-59-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-02-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-05-390 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-08-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-11-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-14-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-17-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-20-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-23-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-26-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-29-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-32-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-35-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-38-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-41-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-44-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-47-393 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-50-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-53-392 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-56-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-20-59-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-02-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-05-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-08-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-11-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-14-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-17-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-20-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-23-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-26-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-29-388 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-32-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-35-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-38-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-41-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-44-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-47-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-50-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-53-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-56-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-21-59-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-02-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-05-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-08-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-11-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-14-388 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-17-391 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-20-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-23-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-26-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-29-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-32-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-35-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-38-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-41-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-44-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-47-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-50-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-53-390 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-56-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-22-59-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-02-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-05-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-08-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-11-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-14-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-17-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-20-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-23-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-26-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-29-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-32-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-35-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-38-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-41-392 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-44-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-47-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-50-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-53-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-56-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-23-59-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-02-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-05-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-08-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-11-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-14-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-17-388 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-20-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-23-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-26-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-29-390 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-32-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-35-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-38-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-41-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-44-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-47-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-50-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-53-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-56-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-24-59-388 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-02-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-05-390 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-08-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-11-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-14-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-17-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-20-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-23-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-26-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-29-388 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-32-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-35-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-38-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-41-391 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-44-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-47-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-50-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-53-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-56-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-25-59-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-02-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-05-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-08-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-11-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-14-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-17-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-20-388 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-23-391 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-26-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-29-392 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-32-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-35-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-38-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-41-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-44-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-47-388 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-50-386 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-53-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-56-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-26-59-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-02-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-05-393 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-08-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-11-388 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-14-388 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-17-388 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-20-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-23-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-26-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-29-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-32-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-35-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
15-27-38-387 - (STATS) -------- AIs:[34] - WcBlocks:[236] - AiReq:[18] Targ:[18] Bloc:[0] Aim:[18] CCast:[0] RndCast[0] TopCast[0]
